sample_index,environment,path_num,method,lr,step,obstacle,curvature,curvature_max,out_of_bound,endpoint,weighted_obstacle,weighted_curvature,weighted_out_of_bound,weighted_endpoint,feasible,smoothness,jerk,quality,total,cost,dangerous_ratio,unsafe_margin_ratio,min_esdf,path_length,curvature_violation_ratio,control_oob_ratio,control_oob_max
17,env000075,7,P,0.003,0,6.667773246765137,1.0725371837615967,6.458970069885254,0.0,0.08858451247215271,6.667773246765137,0.26813429594039917,0.0,0.08858451247215271,7.024491786956787,0.0011678737355396152,0.0006918138824403286,0.0006918138824403286,7.024491786956787,7.024491786956787,0.3499999940395355,0.3499999940395355,-0.985809326171875,17.328445434570312,0.06122449040412903,0.0,0.0
18,env000040,2,P,0.003,0,6.594912528991699,0.14460313320159912,2.412221908569336,0.0,0.09386701881885529,6.594912528991699,0.03615078330039978,0.0,0.09386701881885529,6.724930286407471,0.00029743328923359513,0.00023800735652912408,0.00023800735652912408,6.724930286407471,6.724930286407471,0.23000000417232513,0.25,-1.262349247932434,19.834102630615234,0.010204081423580647,0.0,0.0
19,env000075,3,P,0.003,0,6.478545665740967,0.5160535573959351,4.008948802947998,0.0,0.06500647217035294,6.478545665740967,0.12901338934898376,0.0,0.06500647217035294,6.672565460205078,0.0009444110910408199,0.0005373038584366441,0.0005373038584366441,6.672565460205078,6.672565460205078,0.38999998569488525,0.4300000071525574,-0.9833016395568848,17.729265213012695,0.051020409911870956,0.0,0.0
20,env000053,7,P,0.003,0,6.367966175079346,1.573495864868164,7.635694980621338,0.0,0.22246608138084412,6.367966175079346,0.393373966217041,0.0,0.22246608138084412,6.983806133270264,0.0011538192629814148,0.0006142366910353303,0.0006142366910353303,6.983806133270264,6.983806133270264,0.23999999463558197,0.25999999046325684,-0.9221231937408447,14.853523254394531,0.09183673560619354,0.0,0.0
21,env000073,19,P,0.003,0,6.147644996643066,0.6049702763557434,3.7093594074249268,0.0,0.06608657538890839,6.147644996643066,0.15124256908893585,0.0,0.06608657538890839,6.364974498748779,0.0006201713695190847,0.0002927189925685525,0.0002927189925685525,6.364974498748779,6.364974498748779,0.4699999988079071,0.550000011920929,-0.8596760034561157,14.311005592346191,0.09183673560619354,0.0,0.0
22,env000079,2,P,0.003,0,6.101341247558594,1.6279531717300415,6.174680709838867,0.0,0.280993789434433,6.101341247558594,0.4069882929325104,0.0,0.280993789434433,6.789323329925537,0.002093167044222355,0.0016325361793860793,0.0016325361793860793,6.789323329925537,6.789323329925537,0.23000000417232513,0.25,-1.2548145055770874,18.694568634033203,0.12244898080825806,0.0,0.0
23,env000070,11,P,0.003,0,5.864142417907715,1.1836726665496826,5.702882289886475,0.0,0.10662627220153809,5.864142417907715,0.29591816663742065,0.0,0.10662627220153809,6.26668643951416,0.0015367859741672873,0.0010147085413336754,0.0010147085413336754,6.26668643951416,6.26668643951416,0.15000000596046448,0.1599999964237213,-1.3546222448349,18.02308464050293,0.12244898080825806,0.0,0.0
24,env000028,13,P,0.003,0,5.815141201019287,1.059112310409546,6.427130222320557,0.0,0.12802629172801971,5.815141201019287,0.2647780776023865,0.0,0.12802629172801971,6.207945823669434,0.0011470436584204435,0.0004876376478932798,0.0004876376478932798,6.207945823669434,6.207945823669434,0.25,0.25999999046325684,-0.9878916144371033,15.453800201416016,0.09183673560619354,0.0,0.0
25,env000079,12,P,0.003,0,5.7524495124816895,0.5848878622055054,4.157377243041992,0.0,0.19295361638069153,5.7524495124816895,0.14622196555137634,0.0,0.19295361638069153,6.091625213623047,0.0006182505749166012,0.00013067611143924296,0.00013067611143924296,6.091625213623047,6.091625213623047,0.3199999928474426,0.3499999940395355,-0.946955144405365,11.135222434997559,0.08163265138864517,0.0,0.0
26,env000028,14,P,0.003,0,5.712491512298584,0.9095205068588257,5.455375671386719,0.0,0.2837924659252167,5.712491512298584,0.22738012671470642,0.0,0.2837924659252167,6.223664283752441,0.0010686112800613046,0.0002656948927324265,0.0002656948927324265,6.223664283752441,6.223664283752441,0.15000000596046448,0.1899999976158142,-0.999423623085022,11.715460777282715,0.13265305757522583,0.0,0.0
27,env000028,1,P,0.003,0,5.542807102203369,1.9245684146881104,8.285565376281738,0.0,0.24568462371826172,5.542807102203369,0.4811421036720276,0.0,0.24568462371826172,6.269633769989014,0.001287693390622735,0.0009067155187949538,0.0009067155187949538,6.269633769989014,6.269633769989014,0.23000000417232513,0.23999999463558197,-1.113179087638855,16.444599151611328,0.051020409911870956,0.0,0.0
28,env000013,19,P,0.003,0,5.530374526977539,2.2372710704803467,14.650497436523438,0.0,0.230772465467453,5.530374526977539,0.5593177676200867,0.0,0.230772465467453,6.320464611053467,0.0017268251394852996,0.0009968060767278075,0.0009968060767278075,6.320464611053467,6.320464611053467,0.4399999976158142,0.5099999904632568,-0.7944350838661194,13.125657081604004,0.16326530277729034,0.0,0.0
29,env000071,18,P,0.003,0,5.4339919090271,1.1028492450714111,5.40046501159668,0.0,0.07633311301469803,5.4339919090271,0.2757123112678528,0.0,0.07633311301469803,5.786037445068359,0.0018261558143422008,0.0012026338372379541,0.0012026338372379541,5.786037445068359,5.786037445068359,0.23999999463558197,0.25,-1.1245759725570679,20.093507766723633,0.0714285746216774,0.0,0.0
30,env000098,1,P,0.003,0,5.372555732727051,1.1325658559799194,3.917875289916992,0.0,0.0487474761903286,5.372555732727051,0.28314146399497986,0.0,0.0487474761903286,5.704444885253906,0.0025301717687398195,0.0016807769425213337,0.0016807769425213337,5.704444885253906,5.704444885253906,0.2199999988079071,0.23000000417232513,-1.108766794204712,18.686616897583008,0.10204081982374191,0.0,0.0
31,env000098,16,P,0.003,0,5.291801452636719,0.6089732050895691,3.949209451675415,0.0,0.1213165670633316,5.291801452636719,0.15224330127239227,0.0,0.1213165670633316,5.565361022949219,0.0003998049069195986,0.00013135849440004677,0.00013135849440004677,5.565361022949219,5.565361022949219,0.5,0.5099999904632568,-0.7831811904907227,10.90953254699707,0.19387754797935486,0.0,0.0
32,env000096,12,P,0.003,0,5.290597438812256,1.2809635400772095,5.755921363830566,0.0,0.10102441161870956,5.290597438812256,0.32024088501930237,0.0,0.10102441161870956,5.711863040924072,0.0014729754766449332,0.000961721467319876,0.000961721467319876,5.711863040924072,5.711863040924072,0.25,0.25999999046325684,-1.1398873329162598,17.837799072265625,0.0714285746216774,0.0,0.0
33,env000079,8,P,0.003,0,5.261393070220947,7.678278923034668,29.865516662597656,0.0,0.7244797945022583,5.261393070220947,1.919569730758667,0.0,0.7244797945022583,7.905442237854004,0.013744250871241093,0.010130765847861767,0.010130765847861767,7.90544319152832,7.90544319152832,0.17000000178813934,0.20000000298023224,-0.9321944713592529,14.330057144165039,0.18367347121238708,0.0,0.0
34,env000099,0,P,0.003,0,5.261017799377441,0.6094968914985657,4.490671634674072,0.0,0.06494078040122986,5.261017799377441,0.15237422287464142,0.0,0.06494078040122986,5.478332996368408,0.0004743022145703435,0.0002943398430943489,0.0002943398430943489,5.478332996368408,5.478332996368408,0.33000001311302185,0.3700000047683716,-0.985522449016571,16.158056259155273,0.020408162847161293,0.0,0.0
35,env000082,19,P,0.003,0,5.241971015930176,15.901652336120605,87.81346893310547,0.0,0.20212426781654358,5.241971015930176,3.9754130840301514,0.0,0.20212426781654358,9.419508934020996,0.11758731305599213,0.12666091322898865,0.12666091322898865,9.41952133178711,9.41952133178711,0.18000000715255737,0.1899999976158142,-0.9981019496917725,10.83808422088623,0.09183673560619354,0.0,0.0
36,env000099,14,P,0.003,0,5.134138584136963,1.2859286069869995,6.893875598907471,0.0,0.1930360496044159,5.134138584136963,0.3214821517467499,0.0,0.1930360496044159,5.648656845092773,0.0013719286071136594,0.001177378580905497,0.001177378580905497,5.648656845092773,5.648656845092773,0.33000001311302185,0.3799999952316284,-0.7734652161598206,17.89023208618164,0.12244898080825806,0.0,0.0
37,env000062,8,P,0.003,0,5.088995933532715,0.8687610626220703,3.602137565612793,0.0,0.011611586436629295,5.088995933532715,0.21719026565551758,0.0,0.011611586436629295,5.317797660827637,0.002483803080394864,0.0017286944203078747,0.0017286944203078747,5.317797660827637,5.317797660827637,0.14000000059604645,0.20999999344348907,-1.108399510383606,21.07982635498047,0.06122449040412903,0.0,0.0
38,env000098,5,P,0.003,0,4.924315929412842,1.1506184339523315,4.808611869812012,0.0,0.10858634114265442,4.924315929412842,0.2876546084880829,0.0,0.10858634114265442,5.320556640625,0.0014947899617254734,0.0008904908318072557,0.0008904908318072557,5.320556640625,5.320556640625,0.14000000059604645,0.14000000059604645,-1.1577627658843994,17.642255783081055,0.12244898080825806,0.0,0.0
39,env000073,13,P,0.003,0,4.815986633300781,1.7466551065444946,9.107224464416504,0.0,0.2666070759296417,4.815986633300781,0.43666377663612366,0.0,0.2666070759296417,5.519257545471191,0.0011760157067328691,0.000574929581489414,0.000574929581489414,5.519257545471191,5.519257545471191,0.36000001430511475,0.38999998569488525,-0.7322248816490173,13.819314002990723,0.15306122601032257,0.0,0.0
40,env000082,13,P,0.003,0,4.762782096862793,1.4149725437164307,8.570209503173828,0.0,0.23047442734241486,4.762782096862793,0.35374313592910767,0.0,0.23047442734241486,5.346999645233154,0.0007965314434841275,0.00043886739877052605,0.00043886739877052605,5.346999645233154,5.346999645233154,0.17000000178813934,0.18000000715255737,-0.8229737877845764,13.993377685546875,0.051020409911870956,0.0,0.0
41,env000062,16,P,0.003,0,4.7547760009765625,1.4485056400299072,6.645833492279053,0.0,0.3151306211948395,4.7547760009765625,0.3621264100074768,0.0,0.3151306211948395,5.432033061981201,0.0027631763368844986,0.002363799838349223,0.002363799838349223,5.432033061981201,5.432033061981201,0.20999999344348907,0.23000000417232513,-0.7984116077423096,18.971744537353516,0.08163265138864517,0.0,0.0
42,env000062,11,P,0.003,0,4.752430438995361,0.30102354288101196,2.678689479827881,0.0,0.04856545105576515,4.752430438995361,0.07525588572025299,0.0,0.04856545105576515,4.876251697540283,0.0005959752597846091,0.0003697732463479042,0.0003697732463479042,4.876251697540283,4.876251697540283,0.23000000417232513,0.23000000417232513,-0.8446717858314514,16.938676834106445,0.030612245202064514,0.0,0.0
43,env000076,19,P,0.003,0,4.6979594230651855,1.2534037828445435,4.857631683349609,0.0,0.26514407992362976,4.6979594230651855,0.31335094571113586,0.0,0.26514407992362976,5.276454448699951,0.00263413623906672,0.0023184579331427813,0.0023184579331427813,5.276454448699951,5.276454448699951,0.23000000417232513,0.23999999463558197,-0.8125874996185303,19.888351440429688,0.08163265138864517,0.0,0.0
44,env000093,16,P,0.003,0,4.563063144683838,0.7350576519966125,4.517979145050049,0.0,0.15850234031677246,4.563063144683838,0.18376441299915314,0.0,0.15850234031677246,4.905329704284668,0.0008469460299238563,0.0005757292965427041,0.0005757292965427041,4.905329704284668,4.905329704284668,0.14000000059604645,0.14000000059604645,-0.9861559867858887,17.940393447875977,0.040816325694322586,0.0,0.0
45,env000065,12,P,0.003,0,4.499311447143555,1.5651979446411133,5.0573906898498535,0.0,0.1995137482881546,4.499311447143555,0.3912994861602783,0.0,0.1995137482881546,5.090124607086182,0.004168418701738119,0.0035882776137441397,0.0035882776137441397,5.09012508392334,5.09012508392334,0.1599999964237213,0.20000000298023224,-0.8833060264587402,20.276927947998047,0.1428571492433548,0.0,0.0
46,env000070,14,P,0.003,0,4.473478317260742,0.4555228650569916,3.169431686401367,0.0,0.034601643681526184,4.473478317260742,0.1138807162642479,0.0,0.034601643681526184,4.621960639953613,0.00025759925483725965,0.000202511582756415,0.000202511582756415,4.621960639953613,4.621960639953613,0.25,0.28999999165534973,-0.6746786832809448,14.557154655456543,0.020408162847161293,0.0,0.0
47,env000015,19,P,0.003,0,4.382914066314697,0.5529589653015137,4.3992486000061035,0.0,0.08759725093841553,4.382914066314697,0.13823974132537842,0.0,0.08759725093841553,4.60875129699707,0.0008556576212868094,0.0005313818692229688,0.0005313818692229688,4.60875129699707,4.60875129699707,0.25,0.25,-0.7012516856193542,18.526248931884766,0.040816325694322586,0.0,0.0
48,env000064,8,P,0.003,0,4.340590953826904,1.584726095199585,8.100617408752441,0.0,0.1912999153137207,4.340590953826904,0.39618152379989624,0.0,0.1912999153137207,4.928072452545166,0.0007899244665168226,0.00045589666115120053,0.00045589666115120053,4.928072452545166,4.928072452545166,0.20999999344348907,0.23000000417232513,-0.8734808564186096,13.895228385925293,0.06122449040412903,0.0,0.0
49,env000070,12,P,0.003,0,4.305550575256348,0.0,1.1459795236587524,0.0,0.12237270176410675,4.305550575256348,0.0,0.0,0.12237270176410675,4.427923202514648,0.0001569835003465414,7.627243030583486e-05,7.627243030583486e-05,4.427923202514648,4.427923202514648,0.20999999344348907,0.23000000417232513,-0.8078479766845703,13.998620986938477,0.0,0.0,0.0
0,env000028,18,P,0.003,1,9.22783374786377,12.778203964233398,74.47364807128906,0.0,1.1009306907653809,9.22783374786377,3.1945509910583496,0.0,1.1009306907653809,13.5233154296875,0.04040766879916191,0.034398529678583145,0.034398529678583145,13.523319244384766,13.523319244384766,0.4399999976158142,0.4699999988079071,-1.6030434370040894,12.178298950195312,0.06122449040412903,0.0,0.0
1,env000053,3,P,0.003,1,9.171377182006836,0.9352277517318726,4.3615217208862305,0.0,0.044854991137981415,9.171377182006836,0.23380693793296814,0.0,0.044854991137981415,9.45003890991211,0.0014997472753748298,0.0009914638940244913,0.0009914638940244913,9.45003890991211,9.45003890991211,0.3100000023841858,0.33000001311302185,-1.450150489807129,18.289358139038086,0.0714285746216774,0.0,0.0
2,env000071,1,P,0.003,1,8.688230514526367,1.9704068899154663,8.797833442687988,0.0,0.33145710825920105,8.688230514526367,0.4926017224788666,0.0,0.33145710825920105,9.512289047241211,0.002183831762522459,0.001289885025471449,0.001289885025471449,9.512289047241211,9.512289047241211,0.46000000834465027,0.47999998927116394,-1.420986294746399,16.852336883544922,0.13265305757522583,0.0,0.0
3,env000098,15,P,0.003,1,8.289600372314453,2.8892035484313965,17.504364013671875,0.0,0.4584953784942627,8.289600372314453,0.7223008871078491,0.0,0.4584953784942627,9.470396041870117,0.002859410597011447,0.0012166855158284307,0.0012166855158284307,9.470396041870117,9.470396041870117,0.4399999976158142,0.46000000834465027,-1.2729437351226807,15.69068717956543,0.09183673560619354,0.0,0.0
4,env000079,19,P,0.003,1,8.091432571411133,1.4803998470306396,6.00818395614624,0.0,0.2816926836967468,8.091432571411133,0.3700999617576599,0.0,0.2816926836967468,8.74322509765625,0.0021429164335131645,0.0011289926478639245,0.0011289926478639245,8.74322509765625,8.74322509765625,0.1899999976158142,0.20000000298023224,-1.3744423389434814,17.065532684326172,0.13265305757522583,0.0,0.0
5,env000064,16,P,0.003,1,7.726779460906982,3.4922537803649902,14.048413276672363,0.0,0.28813302516937256,7.726779460906982,0.8730634450912476,0.0,0.28813302516937256,8.887975692749023,0.020631441846489906,0.038224030286073685,0.038224030286073685,8.887979507446289,8.887979507446289,0.3499999940395355,0.36000001430511475,-1.5145225524902344,20.398038864135742,0.08163265138864517,0.0,0.0
6,env000073,2,P,0.003,1,7.686988353729248,0.4159567952156067,2.4088919162750244,0.0,0.1337519884109497,7.686988353729248,0.10398919880390167,0.0,0.1337519884109497,7.924729347229004,0.0008484070422127843,0.0003166294773109257,0.0003166294773109257,7.924729347229004,7.924729347229004,0.44999998807907104,0.46000000834465027,-1.1635644435882568,13.47010326385498,0.0714285746216774,0.0,0.0
7,env000098,8,P,0.003,1,7.622496128082275,0.1906038522720337,1.757444143295288,0.0,0.03917396068572998,7.622496128082275,0.04765096306800842,0.0,0.03917396068572998,7.709321022033691,0.00022114893363323063,5.0272159569431096e-05,5.0272159569431096e-05,7.709321022033691,7.709321022033691,0.6499999761581421,0.6800000071525574,-1.040036916732788,10.428102493286133,0.0714285746216774,0.0,0.0
8,env000075,2,P,0.003,1,7.349883079528809,0.29978442192077637,3.498491048812866,0.0,0.02737213484942913,7.349883079528809,0.07494610548019409,0.0,0.02737213484942913,7.4522013664245605,0.00021432327048387378,0.00010807536455104128,0.00010807536455104128,7.4522013664245605,7.4522013664245605,0.23999999463558197,0.23999999463558197,-1.1993507146835327,13.132096290588379,0.010204081423580647,0.0,0.0
9,env000096,17,P,0.003,1,7.349984645843506,5.854564666748047,19.468860626220703,0.0,0.12783183157444,7.349984645843506,1.4636411666870117,0.0,0.12783183157444,8.94145679473877,0.009704259224236012,0.015319950878620148,0.015319950878620148,8.941458702087402,8.941458702087402,0.5299999713897705,0.5600000023841858,-1.1401079893112183,12.056435585021973,0.1734693944454193,0.0,0.0
10,env000064,13,P,0.003,1,7.188348293304443,0.8285938501358032,4.3621110916137695,0.0,0.02315189316868782,7.188348293304443,0.2071484625339508,0.0,0.02315189316868782,7.418648719787598,0.0008742196368984878,0.0005010763416066766,0.0005010763416066766,7.418648719787598,7.418648719787598,0.3499999940395355,0.36000001430511475,-1.1626801490783691,17.779743194580078,0.051020409911870956,0.0,0.0
11,env000065,9,P,0.003,1,7.181191921234131,3.325551986694336,13.527372360229492,0.0,0.3847147524356842,7.181191921234131,0.831387996673584,0.0,0.3847147524356842,8.397294998168945,0.0004967331769876182,0.000294746394501999,0.000294746394501999,8.397294998168945,8.397294998168945,0.30000001192092896,0.33000001311302185,-1.1585112810134888,9.154180526733398,0.23469388484954834,0.0,0.0
12,env000065,15,P,0.003,1,7.138394832611084,0.46894827485084534,4.005279541015625,0.0,0.06528256833553314,7.138394832611084,0.11723706871271133,0.0,0.06528256833553314,7.320914268493652,0.0005652289255522192,0.0005534396623261273,0.0005534396623261273,7.320914268493652,7.320914268493652,0.3499999940395355,0.3700000047683716,-1.332635760307312,17.01219940185547,0.020408162847161293,0.0,0.0
13,env000040,9,P,0.003,1,7.0993218421936035,0.9175096750259399,5.109250068664551,0.0,0.07310006022453308,7.0993218421936035,0.22937741875648499,0.0,0.07310006022453308,7.401799201965332,0.0007193473284132779,0.0002928061003331095,0.0002928061003331095,7.401799201965332,7.401799201965332,0.20000000298023224,0.20000000298023224,-1.3592735528945923,14.399972915649414,0.09183673560619354,0.0,0.0
14,env000070,19,P,0.003,1,7.083336353302002,1.1587085723876953,5.637404441833496,0.0,0.09631369262933731,7.083336353302002,0.28967714309692383,0.0,0.09631369262933731,7.469326972961426,0.002175353467464447,0.0011699333554133773,0.0011699333554133773,7.469326972961426,7.469326972961426,0.25,0.2800000011920929,-1.1905598640441895,19.23575210571289,0.0714285746216774,0.0,0.0
15,env000071,13,P,0.003,1,6.823330879211426,1.7592248916625977,6.86476469039917,0.0,0.391825407743454,6.823330879211426,0.4398062229156494,0.0,0.391825407743454,7.654962062835693,0.0024774810299277306,0.002531626494601369,0.002531626494601369,7.654962539672852,7.654962539672852,0.18000000715255737,0.2199999988079071,-1.4002903699874878,19.304170608520508,0.0714285746216774,0.0,0.0
16,env000065,10,P,0.003,1,6.738236904144287,1.0649863481521606,3.7583258152008057,0.0,0.018050139769911766,6.738236904144287,0.26624658703804016,0.0,0.018050139769911766,7.022533893585205,0.0022538385819643736,0.0017429814906790853,0.0017429814906790853,7.022533893585205,7.022533893585205,0.20000000298023224,0.20999999344348907,-1.32828688621521,19.302593231201172,0.10204081982374191,0.0,0.0
17,env000075,7,P,0.003,1,6.656306743621826,1.037028193473816,6.108623027801514,0.0,0.07315147668123245,6.656306743621826,0.259257048368454,0.0,0.07315147668123245,6.988715171813965,0.0011193782556802034,0.0006858114502392709,0.0006858114502392709,6.988715171813965,6.988715171813965,0.3499999940395355,0.3499999940395355,-0.9855591058731079,17.334178924560547,0.06122449040412903,0.0,0.0
18,env000040,2,P,0.003,1,6.579452991485596,0.1290682554244995,2.3034777641296387,0.0,0.08101233839988708,6.579452991485596,0.03226706385612488,0.0,0.08101233839988708,6.692732334136963,0.0002860221720766276,0.00022560714569408447,0.00022560714569408447,6.692732334136963,6.692732334136963,0.23000000417232513,0.25,-1.2605578899383545,19.833572387695312,0.010204081423580647,0.0,0.0
19,env000075,3,P,0.003,1,6.458394527435303,0.505224883556366,3.7870566844940186,0.0,0.04777144640684128,6.458394527435303,0.1263062208890915,0.0,0.04777144640684128,6.632472038269043,0.0009102299227379262,0.0005056267254985869,0.0005056267254985869,6.632472038269043,6.632472038269043,0.38999998569488525,0.4300000071525574,-0.981418788433075,17.73743438720703,0.051020409911870956,0.0,0.0
20,env000053,7,P,0.003,1,6.352668285369873,1.4447922706604004,7.035695552825928,0.0,0.19561567902565002,6.352668285369873,0.3611980676651001,0.0,0.19561567902565002,6.909482002258301,0.0010812239488586783,0.000573420082218945,0.000573420082218945,6.909482002258301,6.909482002258301,0.23999999463558197,0.25999999046325684,-0.919957160949707,14.85500717163086,0.09183673560619354,0.0,0.0
21,env000073,19,P,0.003,1,6.127114295959473,0.46602168679237366,2.5479655265808105,0.0,0.07433157414197922,6.127114295959473,0.11650542169809341,0.0,0.07433157414197922,6.317951679229736,0.000620007049292326,0.00026700535090640187,0.00026700535090640187,6.317951679229736,6.317951679229736,0.4699999988079071,0.550000011920929,-0.8566256761550903,14.312952041625977,0.09183673560619354,0.0,0.0
22,env000079,2,P,0.003,1,6.083333492279053,1.5512348413467407,5.867684364318848,0.0,0.2658519148826599,6.083333492279053,0.3878087103366852,0.0,0.2658519148826599,6.73699426651001,0.002030695555731654,0.0015989316161721945,0.0015989316161721945,6.73699426651001,6.73699426651001,0.23000000417232513,0.25,-1.254417061805725,18.703083038330078,0.12244898080825806,0.0,0.0
23,env000070,11,P,0.003,1,5.845898151397705,1.1043967008590698,5.377334117889404,0.0,0.089134082198143,5.845898151397705,0.27609917521476746,0.0,0.089134082198143,6.211131572723389,0.0015109846135601401,0.0009942350443452597,0.0009942350443452597,6.211131572723389,6.211131572723389,0.15000000596046448,0.1599999964237213,-1.3549621105194092,18.029205322265625,0.11224489659070969,0.0,0.0
24,env000028,13,P,0.003,1,5.799201488494873,0.9843680262565613,5.842480659484863,0.0,0.09437325596809387,5.799201488494873,0.24609200656414032,0.0,0.09437325596809387,6.139666557312012,0.0010767463827505708,0.000468431826448068,0.000468431826448068,6.139666557312012,6.139666557312012,0.25,0.25999999046325684,-0.9868390560150146,15.457868576049805,0.09183673560619354,0.0,0.0
25,env000079,12,P,0.003,1,5.737694263458252,0.3996872305870056,2.9029812812805176,0.0,0.1550670862197876,5.737694263458252,0.0999218076467514,0.0,0.1550670862197876,5.992682933807373,0.000512847094796598,0.00011388571874704212,0.00011388571874704212,5.992682933807373,5.992682933807373,0.3199999928474426,0.3499999940395355,-0.9439557194709778,11.138203620910645,0.0714285746216774,0.0,0.0
26,env000028,14,P,0.003,1,5.695765495300293,0.15812769532203674,1.7591382265090942,0.0,0.20869912207126617,5.695765495300293,0.039531923830509186,0.0,0.20869912207126617,5.943996429443359,0.0007147142896428704,0.0001710587093839422,0.0001710587093839422,5.943996429443359,5.943996429443359,0.15000000596046448,0.1899999976158142,-0.9999811053276062,11.724387168884277,0.13265305757522583,0.0,0.0
27,env000028,1,P,0.003,1,5.5273637771606445,1.7819445133209229,7.838164806365967,0.0,0.22237911820411682,5.5273637771606445,0.4454861283302307,0.0,0.22237911820411682,6.1952290534973145,0.0011873114854097366,0.0008303404902108014,0.0008303404902108014,6.1952290534973145,6.1952290534973145,0.23000000417232513,0.23999999463558197,-1.111877202987671,16.443140029907227,0.06122449040412903,0.0,0.0
28,env000013,19,P,0.003,1,5.514998912811279,1.8150991201400757,11.693964004516602,0.0,0.16882933676242828,5.514998912811279,0.4537747800350189,0.0,0.16882933676242828,6.137603282928467,0.0012567907106131315,0.0007137696957215667,0.0007137696957215667,6.137603282928467,6.137603282928467,0.4399999976158142,0.5,-0.7934374809265137,13.129572868347168,0.1428571492433548,0.0,0.0
29,env000071,18,P,0.003,1,5.412680625915527,1.0553137063980103,5.119041442871094,0.0,0.0623260997235775,5.412680625915527,0.26382842659950256,0.0,0.0623260997235775,5.738834857940674,0.0017995337257161736,0.0011926705483347178,0.0011926705483347178,5.738834857940674,5.738834857940674,0.23999999463558197,0.25,-1.1230398416519165,20.098264694213867,0.0714285746216774,0.0,0.0
30,env000098,1,P,0.003,1,5.358183860778809,1.105279803276062,3.89331316947937,0.0,0.0446881428360939,5.358183860778809,0.2763199508190155,0.0,0.0446881428360939,5.679192066192627,0.0025248266756534576,0.001642741379328072,0.001642741379328072,5.679192066192627,5.679192066192627,0.2199999988079071,0.23000000417232513,-1.1065959930419922,18.687068939208984,0.10204081982374191,0.0,0.0
31,env000098,16,P,0.003,1,5.267538070678711,0.5071972012519836,3.2780706882476807,0.0,0.08813323080539703,5.267538070678711,0.1267993003129959,0.0,0.08813323080539703,5.482470512390137,0.0003799001278821379,0.00012096750288037583,0.00012096750288037583,5.482470512390137,5.482470512390137,0.5,0.5099999904632568,-0.7778510451316833,10.917752265930176,0.19387754797935486,0.0,0.0
32,env000096,12,P,0.003,1,5.275504112243652,1.1828604936599731,5.392279148101807,0.0,0.08046950399875641,5.275504112243652,0.2957151234149933,0.0,0.08046950399875641,5.651689052581787,0.0014097091043367982,0.0009227029513567686,0.0009227029513567686,5.651689052581787,5.651689052581787,0.25,0.25999999046325684,-1.1405569314956665,17.84208106994629,0.0714285746216774,0.0,0.0
33,env000079,8,P,0.003,1,5.2532830238342285,4.745079040527344,25.809741973876953,0.0,0.4885430932044983,5.2532830238342285,1.186269760131836,0.0,0.4885430932044983,6.928095817565918,0.005519510712474585,0.003455578349530697,0.003455578349530697,6.928096294403076,6.928096294403076,0.17000000178813934,0.20000000298023224,-0.9332680702209473,14.340042114257812,0.18367347121238708,0.0,0.0
34,env000099,0,P,0.003,1,5.250604629516602,0.506485104560852,4.129467487335205,0.0,0.05344383046030998,5.250604629516602,0.126621276140213,0.0,0.05344383046030998,5.430669784545898,0.00043509475653991103,0.00026273552794009447,0.00026273552794009447,5.430669784545898,5.430669784545898,0.33000001311302185,0.3700000047683716,-0.9855225682258606,16.15652084350586,0.020408162847161293,0.0,0.0
35,env000082,19,P,0.003,1,5.224879741668701,14.824922561645508,82.84117889404297,0.0,0.13805292546749115,5.224879741668701,3.706230640411377,0.0,0.13805292546749115,9.06916332244873,0.10799575597047806,0.12287106364965439,0.12287106364965439,9.069175720214844,9.069175720214844,0.18000000715255737,0.1899999976158142,-0.9987732172012329,10.843857765197754,0.0714285746216774,0.0,0.0
36,env000099,14,P,0.003,1,5.116143226623535,1.2698320150375366,6.600558280944824,0.0,0.18445396423339844,5.116143226623535,0.31745800375938416,0.0,0.18445396423339844,5.61805534362793,0.0013447157107293606,0.0011493759229779243,0.0011493759229779243,5.61805534362793,5.61805534362793,0.33000001311302185,0.3799999952316284,-0.7692574858665466,17.8912353515625,0.12244898080825806,0.0,0.0
37,env000062,8,P,0.003,1,5.067156791687012,0.9147585034370422,3.769416332244873,0.0,0.005774374585598707,5.067156791687012,0.22868962585926056,0.0,0.005774374585598707,5.301620960235596,0.0025063264183700085,0.0017595170065760612,0.0017595170065760612,5.301620960235596,5.301620960235596,0.14000000059604645,0.20000000298023224,-1.1064047813415527,21.082862854003906,0.06122449040412903,0.0,0.0
38,env000098,5,P,0.003,1,4.903024196624756,1.0551917552947998,4.501177787780762,0.0,0.08540424704551697,4.903024196624756,0.26379793882369995,0.0,0.08540424704551697,5.25222635269165,0.001456505968235433,0.000854162615723908,0.000854162615723908,5.25222635269165,5.25222635269165,0.14000000059604645,0.14000000059604645,-1.156783938407898,17.64121437072754,0.12244898080825806,0.0,0.0
39,env000073,13,P,0.003,1,4.789487361907959,1.579623818397522,8.453849792480469,0.0,0.2382328361272812,4.789487361907959,0.3949059545993805,0.0,0.2382328361272812,5.42262601852417,0.0011043852427974343,0.0005389025900512934,0.0005389025900512934,5.42262601852417,5.42262601852417,0.36000001430511475,0.38999998569488525,-0.722836971282959,13.816904067993164,0.15306122601032257,0.0,0.0
