map_id,condition_id,source_id,path_num,strict_safe,max_esdf_violation,safe_cost,path_length,curvature_max,curvature_exceedance,jerk,endpoint_yaw_error,self_intersection,abnormal,mode_label,length_chord_ratio
env000027,3,14,0,True,0.0,0.1710309386253357,12.833951950073242,3.9767215251922607,0.020408162847161293,6.800895789638162e-05,0.10119849443435669,False,False,0,1.001814603805542
env000027,3,15,0,True,0.0,0.13126854598522186,12.850563049316406,3.21970272064209,0.020408162847161293,7.055147580103949e-05,0.09410962462425232,False,False,1,1.0031112432479858
env000027,3,16,0,True,0.0,0.08994197100400925,12.852998733520508,2.5300872325897217,0.010204081423580647,5.716156374546699e-05,0.07788276672363281,False,False,1,1.0033013820648193
env000027,3,17,0,True,0.0,0.738234281539917,13.093918800354004,16.15127944946289,0.020408162847161293,0.0019241588888689876,0.1916877031326294,False,False,1,1.022107481956482
env000027,3,18,0,True,0.0,0.1316785365343094,13.14454460144043,4.225045204162598,0.010204081423580647,7.441598427249119e-05,0.04835548996925354,False,False,1,1.0260593891143799
env000027,3,19,0,True,0.0,0.42832696437835693,12.86532974243164,5.506353378295898,0.020408162847161293,0.00013098501949571073,0.25525134801864624,False,False,-1,1.0042638778686523
env000027,3,20,0,True,0.0,0.15627740323543549,12.860885620117188,4.023813724517822,0.020408162847161293,0.00011042638652725145,0.040771130472421646,False,False,1,1.0039169788360596
env000027,3,21,0,True,0.0,0.13693083822727203,12.866527557373047,3.3795857429504395,0.020408162847161293,5.750123818870634e-05,0.06556648015975952,False,False,1,1.0043574571609497
env000027,3,22,0,True,0.0,0.1014057919383049,12.919267654418945,2.525641679763794,0.020408162847161293,4.394522329675965e-05,0.08538968116044998,False,False,-1,1.0084742307662964
env000027,3,23,0,True,0.0,0.11196129769086838,12.840228080749512,3.616309642791748,0.020408162847161293,5.33828315383289e-05,0.041567981243133545,False,False,0,1.0023044347763062
env000027,3,24,0,True,0.0,0.1342381238937378,12.848411560058594,2.8961496353149414,0.020408162847161293,6.729969754815102e-05,0.07694447040557861,False,False,-1,1.0029432773590088
env000027,3,25,0,True,0.0,0.2156512290239334,12.900803565979004,3.8479883670806885,0.020408162847161293,7.663998258067295e-05,0.1434093415737152,False,False,-1,1.0070329904556274
env000027,3,26,0,True,0.0,0.11766798049211502,12.865629196166992,2.192065954208374,0.020408162847161293,5.4618802096229047e-05,0.10482877492904663,False,False,1,1.0042872428894043
env000027,3,27,0,True,0.0,0.2669670581817627,12.85209846496582,3.855731725692749,0.020408162847161293,9.668400161899626e-05,0.14500468969345093,False,False,-1,1.0032310485839844
env000027,3,28,0,True,0.0,0.21866343915462494,12.95812702178955,2.9913973808288574,0.020408162847161293,0.0001020082418108359,0.17072992026805878,False,False,1,1.0115076303482056
env000027,3,29,0,True,0.0,0.22626914083957672,12.898094177246094,4.887302398681641,0.020408162847161293,0.0001097224885597825,0.09827384352684021,False,False,-1,1.0068215131759644
env000027,3,30,0,True,0.0,0.23500676453113556,12.919842720031738,4.7869553565979,0.020408162847161293,9.06619243323803e-05,0.1034902036190033,False,False,1,1.008519172668457
env000027,3,31,0,True,0.0,0.12638451159000397,12.92619514465332,3.879055976867676,0.010204081423580647,6.974153075134382e-05,0.059449613094329834,False,False,1,1.0090150833129883
env000029,4,0,0,False,0.36193254590034485,1.9989891052246094,13.882143020629883,3.4577929973602295,0.11224489659070969,0.00019880829495377839,0.37838083505630493,False,False,1,1.1526464223861694
env000029,4,1,0,False,0.36193302273750305,1.926567554473877,13.77706241607666,3.480865716934204,0.11224489659070969,0.000192778927157633,0.06229230761528015,False,False,1,1.1439214944839478
env000029,4,2,0,False,0.36193302273750305,2.1770856380462646,14.20566177368164,6.058986663818359,0.13265305757522583,0.0004297389241401106,0.2678869068622589,False,False,1,1.1795084476470947
env000029,4,3,0,False,0.36193397641181946,2.094491481781006,14.172103881835938,4.490087985992432,0.12244898080825806,0.0003183642984367907,0.19438263773918152,False,False,0,1.1767220497131348
env000029,4,4,0,False,0.3619333505630493,2.2269558906555176,13.864623069763184,7.417562484741211,0.12244898080825806,0.00026259804144501686,0.26932963728904724,False,False,1,1.1511917114257812
env000029,4,5,0,False,0.3619333505630493,1.8714542388916016,13.764450073242188,2.6020824909210205,0.12244898080825806,0.00017063505947589874,0.017477422952651978,False,False,1,1.1428742408752441
env000029,4,6,0,False,0.3619333505630493,2.1337673664093018,13.972537994384766,5.068539619445801,0.12244898080825806,0.0002235642896266654,0.2529244124889374,False,False,1,1.1601519584655762
env000029,4,7,0,False,0.3619349002838135,1.9826427698135376,13.857147216796875,3.5578038692474365,0.11224489659070969,0.00018695060862228274,0.32555723190307617,False,False,1,1.1505709886550903
env000029,4,8,0,False,0.36193254590034485,2.2757091522216797,14.173089027404785,4.303572654724121,0.13265305757522583,0.00034467183286324143,0.2941391170024872,False,False,1,1.1768039464950562
env000029,4,9,0,False,0.36193302273750305,1.8688093423843384,14.162604331970215,2.9886248111724854,0.13265305757522583,0.00019466146477498114,0.14748483896255493,False,False,0,1.1759333610534668
env000029,4,10,0,False,0.3619338274002075,2.3027167320251465,14.233348846435547,7.021885871887207,0.1428571343421936,0.0005218470469117165,0.31771227717399597,False,False,0,1.181807279586792
env000029,4,11,0,False,0.36193251609802246,1.8595781326293945,13.741196632385254,3.140913724899292,0.11224489659070969,0.0001553576730657369,0.011842937208712101,False,False,1,1.1409435272216797
env000029,4,12,0,False,0.36193302273750305,2.0376675128936768,13.985084533691406,4.579653739929199,0.12244898080825806,0.00023736614093650132,0.18479400873184204,False,False,1,1.1611937284469604
env000029,4,13,0,False,0.36193302273750305,2.254851818084717,14.181139945983887,5.369959354400635,0.12244898080825806,0.0003746866132132709,0.31531789898872375,False,False,1,1.1774723529815674
env000029,4,14,0,False,0.36193346977233887,2.184598922729492,13.92586612701416,4.024813652038574,0.12244898080825806,0.00023204516037367284,0.26261913776397705,False,False,1,1.1562767028808594
env000029,4,15,0,False,0.36193305253982544,1.8452959060668945,13.871988296508789,3.0341782569885254,0.10204081237316132,0.00016592851898167282,0.1300775408744812,False,False,1,1.1518032550811768
env000029,4,16,0,False,0.36193346977233887,2.016726016998291,14.048720359802246,3.509913921356201,0.12244898080825806,0.0003408529155422002,0.17270079255104065,False,False,1,1.1664774417877197
env000029,4,17,0,False,0.36193209886550903,1.856117606163025,13.753023147583008,4.583854675292969,0.09183673560619354,0.00016680991393513978,0.07538947463035583,False,False,1,1.1419254541397095
env000029,4,18,0,False,0.36193254590034485,1.9720823764801025,13.8707275390625,3.640171766281128,0.12244898080825806,0.00023251367383636534,0.14525237679481506,False,False,1,1.1516985893249512
env000029,4,19,0,False,0.36193397641181946,1.854628562927246,13.885543823242188,3.6094210147857666,0.09183673560619354,0.00014480647223535925,0.3072195053100586,False,False,1,1.1529287099838257
env000029,4,20,0,False,0.36193355917930603,1.9001520872116089,13.789251327514648,1.9018326997756958,0.10204081237316132,0.00015153115964494646,0.23910140991210938,False,False,1,1.1449334621429443
env000029,4,21,0,False,0.3619324862957001,1.7151955366134644,14.144645690917969,3.4258410930633545,0.10204081237316132,0.0002695377916097641,0.02870788984000683,False,False,1,1.174442172050476
env000029,4,22,0,False,0.36193352937698364,1.973336100578308,14.117227554321289,3.443899154663086,0.12244898080825806,0.00022127981355879456,0.1848352551460266,False,False,1,1.1721656322479248
env000029,4,23,0,False,0.3619338572025299,1.87729811668396,14.19308853149414,4.683765411376953,0.10204081237316132,0.00034305243752896786,0.22676785290241241,False,False,1,1.178464412689209
env000029,4,24,0,False,0.3619328439235687,1.9562554359436035,13.846281051635742,1.991340160369873,0.11224489659070969,0.00018587277736514807,0.1313645839691162,False,False,1,1.1496686935424805
env000029,4,25,0,False,0.3619333505630493,2.013655185699463,13.866403579711914,3.5700387954711914,0.12244898080825806,0.0001849565451266244,0.14818760752677917,False,False,1,1.1513395309448242
